carNum|sex|age|marriage|region|job|capacity|year|type|income
S0050|여|46|기혼|서울|프리랜서|2500|2014|E|3250
S0051|여|19|기혼|경남|프리랜서|3500|2004|G|4200
S0052|여|46|미혼|충남|회사원|4000|2005|A|5048
S0053|여|19|기혼|경북|전문직|3500|2013|D|4550
S0054|남|26|기혼|광주|공무원|3500|2000|A|4747
S0055|남|49|기혼|광주|전문직|3500|2011|B|4744
S0056|남|60|미혼|전남|프리랜서|3500|2005|D|3850
S0057|여|36|기혼|강원|주부|4000|2009|B|5938
S0058|여|22|미혼|경남|프리랜서|3000|2010|B|3900
S0059|여|29|미혼|서울|공무원|3000|2005|A|4276
S0060|여|63|기혼|울산|전문직|3000|2003|G|3900
S0061|남|49|기혼|경남|학생|4000|2002|B|5515
S0062|남|65|기혼|전남|주부|3500|2014|G|4550
S0063|남|59|미혼|울산|프리랜서|4000|2010|G|4800
S0064|남|59|기혼|제주|주부|3000|2015|G|4761
S0065|남|66|기혼|울산|공무원|3000|2014|G|3600
S0066|여|61|기혼|대구|주부|4000|2000|D|4400
S0067|여|38|기혼|서울|학생|3500|2014|B|4200
S0068|여|26|미혼|대구|주부|3500|2010|G|4031
S0069|여|26|기혼|전북|학생|4500|2000|A|4950
S0070|남|52|기혼|강원|회사원|3000|2007|A|3600
S0071|여|18|미혼|제주|전문직|3500|2013|C|4550
S0072|여|15|미혼|서울|전문직|3500|2001|C|4035
S0073|남|23|기혼|울산|학생|3500|2009|D|4550
S0074|여|61|기혼|대전|전문직|3000|2002|G|3600
S0075|남|49|기혼|충북|개인사업|4000|2015|C|4400
S0076|남|27|기혼|부산|회사원|3500|2002|A|4200
S0077|여|15|미혼|충남|전문직|4000|2002|E|5200
S0078|여|27|미혼|경북|프리랜서|3500|2000|E|3850
S0079|남|55|기혼|충북|개인사업|4000|2008|H|4400
S0080|여|16|미혼|경기|학생|3000|2010|F|4769
S0081|여|38|기혼|인천|공무원|2500|2016|A|3000
S0082|남|70|미혼|제주|학생|3500|2015|H|4200
S0083|남|61|기혼|제주|프리랜서|3000|2000|G|4394
S0084|여|19|미혼|경북|주부|3500|2004|B|3850
S0085|남|23|미혼|충북|주부|4000|2000|H|4905
S0086|남|69|미혼|울산|전문직|4000|2015|E|4800
S0087|여|35|미혼|경남|주부|3500|2003|H|4361
S0088|남|68|미혼|제주|프리랜서|3500|2003|D|4200
S0089|남|59|미혼|경남|전문직|3500|2000|B|3850
S0090|남|21|기혼|전남|전문직|3500|2003|C|4200
S0091|남|45|미혼|광주|주부|3500|2003|H|4200
S0092|남|46|미혼|경남|전문직|3500|2011|E|4660
S0093|남|48|기혼|광주|학생|4000|2010|H|5200
S0094|남|22|기혼|서울|학생|3000|2016|G|3752
S0095|여|27|미혼|충북|학생|3500|2000|F|3850
S0096|여|33|미혼|경기|전문직|2500|2007|H|2750
S0097|남|30|미혼|전남|주부|3500|2001|A|3850
S0098|여|35|미혼|세종|주부|4000|2006|D|5200
S0099|남|57|미혼|경북|학생|4000|2000|A|6075
S0100|남|19|기혼|광주|회사원|4000|2006|D|4400
T0001|여|21|기혼|경북|개인사업|3000|2009|F|3600
T0002|남|51|미혼|충남|공무원|3500|2000|D|4550
T0003|여|43|기혼|광주|개인사업|3500|2001|A|3850
T0004|여|36|미혼|제주|전문직|3500|2000|F|3850
T0005|여|63|기혼|경기|학생|3500|2003|G|4550
T0006|여|65|미혼|전북|주부|3000|2000|D|3300
T0007|남|25|기혼|광주|학생|3500|2000|G|3850
T0008|남|59|미혼|제주|회사원|3500|2016|H|3850
T0009|여|47|기혼|서울|회사원|4000|2003|G|4400
T0010|여|56|기혼|전남|공무원|3500|2012|F|4200
T0011|여|63|기혼|전남|회사원|3000|2004|A|3900
T0012|여|49|기혼|경남|회사원|4000|2016|H|5400
T0013|여|21|기혼|충북|프리랜서|3500|2002|G|3850
T0014|여|54|미혼|경남|개인사업|3000|2002|B|3900
T0015|여|17|기혼|경기|공무원|3500|2011|A|4200
T0016|여|50|기혼|경기|프리랜서|3500|2004|E|4200
T0017|여|37|기혼|광주|공무원|3500|2003|F|4705
T0018|남|52|기혼|경남|학생|3000|2010|D|3600
T0019|여|34|기혼|부산|주부|4000|2002|F|5200
T0020|남|60|기혼|제주|프리랜서|3500|2016|A|4200
T0021|남|58|기혼|서울|전문직|4000|2011|G|5200
T0022|여|31|미혼|대전|공무원|4500|2009|G|5850
T0023|여|44|미혼|세종|회사원|4500|2007|D|4950
T0024|남|67|기혼|경기|전문직|3000|2012|B|3600
T0025|여|32|기혼|인천|학생|3000|2013|F|3600
T0026|여|45|미혼|인천|공무원|3500|2006|E|3850
T0027|남|21|미혼|인천|개인사업|3000|2003|H|3300
T0028|여|31|기혼|울산|주부|4000|2008|G|4800
T0029|여|47|기혼|경기|주부|3000|2001|C|3300
T0030|남|21|기혼|서울|전문직|3500|2007|H|4550
T0031|여|26|미혼|울산|공무원|3500|2009|H|4550
T0032|남|37|미혼|서울|회사원|2500|2008|F|2750
T0033|남|21|미혼|부산|회사원|4000|2003|A|4800
T0034|남|39|미혼|제주|주부|3000|2001|H|3600
T0035|여|47|미혼|경기|학생|3500|2011|A|3850
T0036|남|23|기혼|충북|공무원|4000|2013|B|5214
T0037|여|37|기혼|경기|주부|3000|2000|D|3300
T0038|남|53|미혼|강원|개인사업|3500|2010|C|3850
T0039|여|37|미혼|부산|전문직|3000|2003|B|3900
T0040|여|59|기혼|제주|주부|3500|2003|F|4200
T0041|여|68|미혼|경북|개인사업|3000|2003|D|3300
T0042|여|28|기혼|강원|주부|3500|2004|F|4661
T0043|여|38|기혼|광주|공무원|3500|2006|C|4200
T0044|여|60|기혼|경기|학생|3500|2002|B|4550
T0045|남|39|기혼|광주|주부|3000|2010|C|3600
T0046|남|62|기혼|전남|전문직|3500|2007|E|4550
T0047|남|43|기혼|부산|주부|3500|2000|B|4550
T0048|남|33|기혼|전북|주부|4000|2002|C|4800
T0049|여|52|미혼|광주|프리랜서|4000|2006|E|4400
T0050|여|57|미혼|충남|개인사업|3000|2004|G|3300
T0051|남|21|미혼|제주|프리랜서|4000|2004|B|4400
T0052|남|42|기혼|대구|개인사업|4000|2011|B|5437
T0053|여|67|기혼|제주|학생|3000|2006|B|3300
T0054|여|68|미혼|충북|주부|3000|2016|A|3900
T0055|남|67|기혼|대구|프리랜서|3000|2011|A|3600
T0056|남|31|기혼|세종|전문직|3000|2009|C|3900
T0057|남|55|기혼|전남|주부|3500|2004|A|4389
T0058|남|16|미혼|울산|공무원|3000|2004|A|3900
T0059|여|41|기혼|전북|개인사업|3500|2007|C|4839
T0060|여|57|기혼|충남|개인사업|4000|2005|F|5200
T0061|여|66|기혼|강원|개인사업|4500|2012|E|5400
T0062|여|21|기혼|광주|주부|2500|2010|A|3000
T0063|여|31|기혼|광주|학생|3500|2014|C|4497
T0064|남|33|기혼|세종|공무원|4000|2000|E|4800
T0065|남|61|기혼|전북|프리랜서|4000|2004|E|4921
T0066|여|61|미혼|울산|공무원|3500|2006|H|4692
T0067|여|33|기혼|광주|학생|3000|2006|D|3900
T0068|여|58|기혼|경남|회사원|3500|2001|F|3850
T0069|여|48|기혼|경남|공무원|3500|2003|A|4550
T0070|여|18|미혼|충남|공무원|3500|2011|A|4200
T0071|여|65|미혼|대전|주부|3500|2012|E|4622
T0072|남|18|미혼|경남|개인사업|3500|2015|A|3850
T0073|여|52|기혼|전남|공무원|3000|2009|F|3300
T0074|남|53|기혼|제주|전문직|3500|2003|H|3850
T0075|남|28|미혼|제주|주부|3000|2005|B|3900
T0076|남|53|기혼|경남|학생|3500|2011|H|3850
T0077|여|24|미혼|충북|학생|3500|2008|E|4543
T0078|남|66|기혼|전북|주부|3000|2011|D|3300
T0079|여|41|미혼|전북|주부|3500|2005|H|4786
T0080|여|64|기혼|충북|프리랜서|3500|2005|G|4200
T0081|여|31|기혼|부산|학생|3500|2005|A|4550
T0082|여|51|기혼|광주|공무원|3000|2001|H|3608
T0083|남|42|미혼|강원|개인사업|3500|2003|H|4550
T0084|여|27|미혼|경남|회사원|4500|2009|E|5400
T0085|남|38|미혼|경북|주부|3500|2007|D|4550
T0086|남|40|미혼|경북|공무원|3500|2012|G|3850
T0087|여|27|미혼|경북|프리랜서|2500|2006|G|3630
T0088|여|43|미혼|서울|개인사업|3500|2014|H|4517
T0089|남|43|기혼|전북|주부|3000|2005|G|3600
T0090|여|35|미혼|울산|회사원|3500|2016|E|3850
T0091|여|35|미혼|경북|주부|3000|2008|B|3300
T0092|여|70|미혼|울산|공무원|4500|2009|H|5850
T0093|여|44|기혼|울산|주부|4000|2015|B|5312
T0094|여|24|미혼|광주|회사원|3500|2003|A|3850
T0095|남|51|기혼|전남|회사원|3000|2002|F|3300
T0096|남|31|미혼|서울|프리랜서|3500|2013|C|3850
T0097|여|19|미혼|부산|공무원|3000|2005|E|3300
T0098|남|51|기혼|제주|전문직|3500|2009|D|4550
T0099|여|41|미혼|세종|개인사업|4000|2006|C|5200
T0100|여|39|기혼|경북|회사원|3000|2012|E|3300
U0001|남|45|미혼|경남|프리랜서|3500|2003|G|4550
U0002|여|40|기혼|경기|개인사업|4000|2002|E|4400
U0003|남|63|기혼|경기|주부|4000|2015|C|5200
U0004|남|39|미혼|광주|개인사업|3000|2008|H|3498
U0005|남|27|기혼|대전|전문직|4000|2008|D|5200
U0006|남|63|기혼|세종|공무원|3500|2005|C|4958
U0007|여|18|미혼|대구|회사원|2500|2008|B|3000
U0008|남|63|기혼|전북|전문직|3500|2013|D|4550
U0009|남|47|미혼|인천|전문직|3500|2012|D|4200
U0010|여|49|기혼|제주|회사원|3000|2013|C|3300
U0011|여|23|미혼|세종|전문직|4000|2003|A|4800
U0012|남|35|기혼|울산|학생|4000|2002|G|4400
U0013|여|32|미혼|인천|학생|2500|2007|F|2750
U0014|남|49|기혼|대구|학생|4000|2010|F|4400
U0015|남|61|미혼|세종|학생|3500|2016|D|4820
U0016|남|50|기혼|서울|학생|3000|2013|B|3600
U0017|남|46|미혼|울산|개인사업|4000|2016|G|4400
U0018|남|21|미혼|대구|개인사업|3000|2004|B|3900
U0019|남|25|기혼|경북|회사원|4000|2000|A|5200
U0020|남|15|미혼|서울|학생|3500|2015|E|5094
U0021|여|51|기혼|경남|주부|4000|2005|E|4800
U0022|남|51|기혼|전북|회사원|3000|2008|G|3600
U0023|여|68|기혼|경남|주부|4500|2005|F|5400
U0024|남|57|기혼|경남|학생|3000|2000|C|3900
U0025|남|39|미혼|경북|학생|3500|2007|E|4200
U0026|여|61|기혼|충남|학생|3500|2000|A|4200
U0027|남|45|기혼|경기|학생|3500|2003|G|4550
U0028|여|66|기혼|충남|공무원|3500|2000|C|3850
U0029|여|69|미혼|충북|주부|3500|2016|C|4550
U0030|남|54|미혼|대구|회사원|3500|2012|B|4744
U0031|남|17|미혼|경북|개인사업|4000|2000|D|4400
U0032|남|28|미혼|제주|공무원|3000|2007|D|3300
U0033|여|49|기혼|충남|학생|5000|2001|H|7410
U0034|남|31|기혼|제주|전문직|2500|2004|A|3250
U0035|남|22|기혼|전남|학생|2500|2013|B|3000
U0036|여|23|기혼|광주|회사원|3500|2001|G|4550
U0037|여|46|기혼|전북|전문직|3000|2013|H|3600
U0038|남|34|기혼|경남|학생|4000|2000|D|4800
U0039|여|18|미혼|전북|프리랜서|3000|2000|G|4555
U0040|남|62|미혼|울산|학생|2000|2002|A|2200
U0041|여|26|기혼|울산|전문직|3500|2003|E|4200
U0042|여|49|미혼|경북|프리랜서|4000|2006|D|4400
U0043|남|27|미혼|경기|공무원|3000|2010|G|3600
U0044|여|26|미혼|광주|주부|3000|2004|B|3900
U0045|남|28|기혼|인천|공무원|2500|2006|E|3250
U0046|남|52|미혼|서울|공무원|3000|2005|C|3600
U0047|여|53|미혼|세종|회사원|4000|2004|C|4400
U0048|남|47|미혼|경북|프리랜서|4000|2004|F|5200
U0049|여|66|미혼|충남|주부|3500|2005|F|3850
U0050|남|50|기혼|제주|개인사업|3500|2002|A|3850
U0051|여|21|미혼|제주|프리랜서|3500|2000|C|4200
U0052|남|34|미혼|강원|회사원|3500|2011|D|4200
U0053|여|50|기혼|제주|학생|3500|2003|C|4200
U0054|남|16|미혼|울산|공무원|3500|2007|C|4200
U0055|남|15|미혼|강원|학생|2500|2016|G|2750
U0056|남|67|미혼|충남|회사원|4000|2000|C|4400
U0057|남|32|미혼|전남|학생|3000|2006|B|3600
U0058|남|46|기혼|세종|공무원|3500|2008|B|4451
U0059|여|29|미혼|전북|전문직|3000|2006|C|3300
U0060|남|58|기혼|서울|개인사업|4500|2003|F|4950
U0061|남|38|기혼|경북|회사원|2500|2008|D|3065
U0062|여|58|미혼|부산|회사원|3500|2016|E|3850
U0063|남|69|미혼|경북|전문직|3500|2007|C|4550
U0064|남|67|미혼|제주|개인사업|3500|2005|B|4550
U0065|여|16|미혼|전북|학생|4000|2011|B|4400
U0066|남|21|미혼|서울|공무원|3000|2003|D|3900
U0067|여|66|기혼|서울|전문직|3500|2001|E|4200
U0068|남|29|미혼|전북|개인사업|3000|2007|F|3600
U0069|여|20|미혼|대전|프리랜서|3000|2006|H|3300
U0070|남|53|기혼|광주|공무원|3000|2012|E|3600
U0071|남|32|기혼|대구|학생|3000|2009|G|3300
U0072|남|53|미혼|세종|프리랜서|3500|2014|B|4550
U0073|여|63|기혼|인천|공무원|3500|2016|E|3850
U0074|여|40|미혼|울산|회사원|3500|2002|E|4773
U0075|여|63|기혼|세종|프리랜서|4000|2000|H|5200
U0076|남|24|미혼|인천|개인사업|4500|2015|E|5850
U0077|여|21|기혼|부산|학생|3000|2001|D|3900
U0078|여|51|기혼|전북|전문직|4000|2003|B|5262
U0079|여|40|기혼|광주|회사원|3500|2003|C|4200
U0080|남|26|미혼|경북|개인사업|3500|2008|C|4200
U0081|여|46|미혼|울산|프리랜서|3500|2015|F|3850
U0082|여|36|기혼|경기|회사원|3500|2001|F|4550
U0083|여|50|미혼|인천|프리랜서|3500|2001|B|3850
U0084|여|47|미혼|광주|공무원|4000|2011|E|4400
U0085|여|67|미혼|인천|주부|3000|2012|C|4428
U0086|남|31|미혼|충북|전문직|4000|2004|F|4800
U0087|남|53|미혼|경북|개인사업|3000|2005|F|3867
U0088|남|63|기혼|울산|전문직|3500|2013|H|4200
U0089|여|63|기혼|충북|프리랜서|4500|2009|F|5400
U0090|여|51|기혼|경남|학생|3500|2002|B|3850
U0091|여|62|미혼|대구|전문직|5000|2008|E|5500
U0092|남|37|미혼|충북|회사원|3500|2006|D|4550
U0093|남|60|미혼|대전|프리랜서|4000|2013|F|4400
U0094|남|41|기혼|전남|주부|3500|2010|A|3850
U0095|남|30|미혼|세종|전문직|3000|2011|E|3300
U0096|여|23|기혼|인천|전문직|4000|2011|D|4400
U0097|여|35|미혼|부산|주부|3500|2004|C|4200
U0098|여|56|기혼|대전|전문직|3000|2002|D|3900
U0099|여|38|미혼|부산|학생|3500|2009|C|4956
U0100|여|69|기혼|전남|전문직|3500|2006|G|3850
V0001|여|19|기혼|대전|전문직|3000|2008|F|3600
V0002|남|37|기혼|울산|개인사업|3000|2016|E|4648
V0003|여|47|미혼|울산|개인사업|4000|2008|D|5447
V0004|남|69|기혼|서울|개인사업|4000|2008|H|4800
V0005|남|63|미혼|전남|공무원|3500|2012|H|4550
V0006|여|66|미혼|경북|공무원|3000|2001|D|3300
V0007|남|48|기혼|세종|학생|3000|2010|E|3900
V0008|남|26|기혼|충남|주부|4000|2013|F|4800
V0009|여|31|미혼|제주|개인사업|3500|2008|E|5468
V0010|여|25|기혼|전남|개인사업|4000|2001|E|4800
V0011|남|15|기혼|경남|개인사업|2000|2002|C|2600
V0012|남|34|기혼|전남|학생|4000|2015|H|4800
V0013|남|30|미혼|경북|회사원|3000|2003|E|3809
V0014|남|47|기혼|세종|공무원|3500|2003|F|4200
V0015|여|42|기혼|부산|학생|4000|2002|E|4400
V0016|남|57|미혼|충남|공무원|3500|2001|H|3850
V0017|남|46|미혼|충남|개인사업|3500|2013|H|5092
V0018|남|41|미혼|제주|공무원|3000|2001|H|3300
V0019|여|21|기혼|대전|회사원|3000|2013|G|4144
V0020|여|55|기혼|울산|전문직|4000|2001|D|4800
V0021|남|16|기혼|전북|공무원|4000|2008|B|4878
V0022|남|32|기혼|강원|학생|3000|2009|A|3600
V0023|여|20|미혼|대전|회사원|4000|2008|F|5165
V0024|여|56|기혼|충북|개인사업|3000|2007|F|3300
V0025|여|66|미혼|제주|프리랜서|3000|2004|B|3300
V0026|남|48|기혼|전남|전문직|4000|2012|H|4800
V0027|남|57|미혼|인천|공무원|3000|2012|F|4405
V0028|남|16|기혼|전북|프리랜서|3500|2008|G|3850
V0029|남|46|기혼|전남|개인사업|3500|2015|F|4200
V0030|여|30|미혼|강원|개인사업|3500|2004|A|3850
V0031|여|38|기혼|인천|주부|3500|2012|D|3850
V0032|남|49|기혼|인천|공무원|3500|2005|G|4200
V0033|남|17|미혼|부산|주부|3500|2000|A|4550
V0034|여|69|기혼|전남|개인사업|3500|2016|H|4200
V0035|남|40|미혼|세종|주부|3500|2004|C|3850
V0036|남|44|미혼|대전|개인사업|3500|2016|E|4867
V0037|남|35|기혼|울산|주부|3500|2002|A|4301
V0038|여|33|기혼|인천|공무원|3000|2004|A|3600
V0039|남|34|기혼|경남|프리랜서|3500|2003|D|4200
V0040|여|41|미혼|광주|회사원|4000|2014|F|4800
V0041|여|31|미혼|대전|프리랜서|4000|2000|A|5985
V0042|남|54|기혼|경남|프리랜서|3500|2015|E|3850
V0043|남|56|미혼|충북|공무원|3500|2015|B|4676
V0044|여|56|미혼|충북|공무원|2500|2008|G|2750
V0045|남|21|미혼|인천|회사원|2500|2005|H|2750
V0046|남|15|기혼|충북|개인사업|4000|2002|H|4800
V0047|여|41|미혼|대전|학생|2500|2011|G|2750
V0048|남|36|기혼|경남|학생|3500|2010|A|4963
V0049|남|22|미혼|강원|개인사업|3500|2002|F|4550
V0050|여|28|미혼|대전|회사원|4000|2004|F|5200
V0051|여|44|미혼|대구|회사원|3500|2009|F|3850
V0052|남|31|기혼|서울|회사원|3000|2011|D|3600
V0053|남|65|기혼|대전|학생|4000|2009|E|5790
V0054|여|32|기혼|충북|회사원|4500|2000|H|4950
V0055|남|41|미혼|전북|개인사업|3500|2007|F|4200
V0056|여|16|기혼|인천|주부|4000|2000|H|4400
V0057|남|25|기혼|충북|주부|3500|2012|D|5392
V0058|여|60|미혼|대전|개인사업|4000|2000|B|5383
V0059|여|22|미혼|전북|공무원|3500|2002|H|4550
V0060|여|48|기혼|대전|학생|3500|2014|C|4319
V0061|여|57|미혼|전남|공무원|3500|2002|A|3850
V0062|여|33|미혼|인천|프리랜서|4000|2005|D|4800
V0063|남|46|기혼|충북|회사원|3500|2002|C|4200
V0064|남|19|기혼|대전|학생|3000|2016|F|3900
V0065|여|67|미혼|서울|전문직|3000|2008|F|3600
V0066|남|60|미혼|경남|개인사업|3500|2004|A|4200
V0067|여|34|미혼|충남|개인사업|4500|2010|E|5850
V0068|남|45|미혼|충북|주부|3500|2008|A|5521
V0069|여|27|미혼|광주|주부|3500|2012|B|4200
V0070|여|59|미혼|울산|주부|3500|2004|A|4550
V0071|남|58|미혼|대구|회사원|3500|2012|G|5181
V0072|남|47|기혼|전남|학생|3500|2004|D|4200
V0073|여|24|기혼|울산|개인사업|3500|2010|D|4940
V0074|남|32|미혼|경기|공무원|3500|2007|F|3850
V0075|남|33|기혼|대구|주부|4500|2001|H|4950
V0076|여|66|기혼|부산|공무원|3500|2008|D|4785
V0077|남|20|미혼|부산|학생|3500|2006|H|4200
V0078|남|30|기혼|부산|공무원|3500|2011|D|4550
V0079|남|24|미혼|세종|학생|3500|2003|H|4200
V0080|여|44|미혼|경북|학생|3000|2008|G|3900
V0081|여|15|기혼|광주|프리랜서|4500|2010|C|5400
V0082|여|55|미혼|충북|프리랜서|4000|2002|G|4949
V0083|남|39|미혼|광주|프리랜서|4000|2015|F|4400
V0084|여|53|기혼|인천|공무원|4000|2015|B|5506
V0085|남|21|미혼|충남|프리랜서|3500|2008|H|4550
V0086|남|34|기혼|서울|전문직|3000|2010|C|3300
V0087|남|39|기혼|전남|주부|3500|2010|E|4550
V0088|여|60|미혼|전남|회사원|3500|2015|D|4813
V0089|여|35|미혼|경북|회사원|4000|2006|H|4400
V0090|남|56|미혼|제주|회사원|3500|2005|F|4550
V0091|남|28|미혼|세종|전문직|3000|2010|A|3600
V0092|여|56|기혼|제주|전문직|4000|2009|A|4400
V0093|남|53|미혼|전남|전문직|3500|2002|H|4550
V0094|남|26|기혼|경기|전문직|3000|2007|C|3300
V0095|남|70|미혼|강원|공무원|4000|2007|D|4800
V0096|여|33|기혼|대구|개인사업|4000|2013|E|4800
V0097|여|27|미혼|충북|주부|3000|2003|B|4205
V0098|남|48|미혼|경북|회사원|4000|2003|G|5200
V0099|여|50|미혼|경남|전문직|4000|2011|E|4800
V0100|여|55|기혼|세종|개인사업|3000|2013|B|3300
W0001|남|57|미혼|대구|프리랜서|3500|2002|B|4550
W0002|남|54|미혼|전남|개인사업|2500|2004|H|3250
W0003|여|70|미혼|대전|회사원|4000|2012|F|5200
W0004|여|15|미혼|대구|학생|3000|2006|H|3781
W0005|여|19|미혼|인천|학생|3500|2003|F|4550
W0006|남|27|미혼|울산|전문직|3500|2014|H|4200
W0007|남|46|기혼|경기|프리랜서|2500|2003|G|3000
W0008|남|18|기혼|전남|공무원|4000|2010|F|4800
W0009|남|28|미혼|경기|회사원|2500|2015|H|3000
W0010|남|16|기혼|경남|회사원|4000|2006|B|4878
W0011|남|61|기혼|전남|공무원|3500|2015|H|4200
W0012|남|52|기혼|경기|공무원|3500|2000|C|4200
W0013|여|38|기혼|강원|주부|3500|2005|A|4550
W0014|남|37|기혼|전북|개인사업|2500|2011|D|2750
W0015|여|38|기혼|경남|주부|3000|2004|H|3300
W0016|여|33|기혼|서울|학생|4000|2013|F|4400
W0017|남|23|기혼|전남|학생|3500|2008|D|4966
W0018|남|69|기혼|충북|프리랜서|4000|2007|E|5200
W0019|남|35|미혼|경남|회사원|4000|2012|F|4800
W0020|여|23|미혼|제주|학생|3000|2016|B|3300
W0021|여|20|기혼|전북|학생|3000|2000|H|3300
W0022|남|35|기혼|대구|프리랜서|3500|2004|G|4200
W0023|여|28|미혼|대전|회사원|2500|2010|H|3000
W0024|여|16|기혼|세종|회사원|4000|2000|C|5200
W0025|여|55|기혼|충북|프리랜서|4000|2007|A|5200
W0026|여|49|기혼|강원|전문직|2500|2004|H|3250
W0027|남|36|미혼|경북|학생|3000|2012|F|3300
W0028|남|15|미혼|경북|회사원|3000|2013|C|3900
W0029|여|68|미혼|전북|학생|3500|2000|B|4200
W0030|남|21|미혼|대전|프리랜서|3500|2001|D|4550
W0031|남|19|미혼|인천|프리랜서|3500|2001|H|4550
W0032|남|28|미혼|부산|프리랜서|3000|2011|G|3900
W0033|남|41|기혼|부산|공무원|3000|2007|F|3900
W0034|남|17|기혼|울산|프리랜서|2500|2011|D|3169
W0035|여|16|기혼|대전|공무원|3500|2014|A|4550
W0036|여|41|미혼|대구|주부|4000|2016|C|4800
W0037|남|59|기혼|충남|프리랜서|3500|2008|F|3850
W0038|남|49|기혼|대전|공무원|5000|2012|B|6884
W0039|여|64|미혼|충북|개인사업|3500|2006|F|4550
W0040|남|55|미혼|부산|학생|3500|2003|F|4550
W0041|여|61|미혼|충남|공무원|3500|2013|E|3850
W0042|여|48|미혼|제주|학생|3500|2000|F|4550
W0043|여|27|미혼|강원|학생|4000|2016|A|4400
W0044|여|44|미혼|경기|프리랜서|4000|2016|F|4400
W0045|남|51|기혼|광주|전문직|2500|2007|F|2750
W0046|여|62|기혼|대전|개인사업|4000|2006|D|5632
W0047|남|44|미혼|제주|전문직|4000|2016|A|4800
W0048|여|25|기혼|서울|주부|4000|2006|F|4800
W0049|여|47|기혼|세종|프리랜서|3500|2016|D|4200
W0050|남|30|미혼|강원|학생|3500|2007|B|3850
W0051|여|18|기혼|경북|전문직|3000|2004|C|4821
W0052|여|45|기혼|울산|회사원|3500|2004|C|3850
W0053|여|20|미혼|강원|주부|4000|2010|B|4400
W0054|남|27|기혼|전남|전문직|4000|2014|D|4400
W0055|남|33|미혼|경기|회사원|3000|2007|G|3900
W0056|남|50|기혼|인천|공무원|3000|2009|C|3600
W0057|여|22|미혼|경남|주부|4000|2009|F|5471
W0058|남|50|기혼|경북|학생|3500|2013|B|4200
W0059|남|20|기혼|전북|회사원|3000|2003|C|3600
W0060|남|22|기혼|충남|학생|3500|2003|B|4200
W0061|여|25|기혼|인천|회사원|2500|2011|F|3250
W0062|남|55|기혼|서울|학생|3000|2010|E|3300
W0063|여|47|미혼|인천|공무원|3000|2003|H|3300
W0064|여|26|기혼|제주|공무원|3000|2015|E|3300
W0065|여|63|기혼|전남|주부|3500|2009|B|3850
W0066|여|23|기혼|대전|전문직|3500|2005|F|4200
W0067|여|61|미혼|울산|프리랜서|3000|2016|G|3900
W0068|여|29|기혼|전남|학생|4500|2013|H|5850
W0069|남|66|미혼|부산|개인사업|4000|2004|C|5200
W0070|여|45|미혼|전북|공무원|3000|2007|B|3300
W0071|남|34|미혼|전북|주부|3000|2010|B|3300
W0072|남|26|미혼|경남|전문직|4000|2012|C|4400
W0073|남|36|기혼|광주|학생|3000|2004|B|4160
W0074|남|15|미혼|충북|회사원|4500|2013|G|5850
W0075|남|34|미혼|서울|전문직|3000|2004|G|4619
W0076|여|56|기혼|울산|공무원|3000|2013|E|3900
W0077|여|54|기혼|서울|전문직|2500|2003|G|3250
W0078|여|55|미혼|경북|주부|3500|2008|A|3850
W0079|남|24|미혼|대구|프리랜서|3500|2013|G|4524
W0080|여|47|기혼|대구|프리랜서|3500|2014|A|3850
W0081|남|29|기혼|전북|프리랜서|3500|2010|D|4550
W0082|여|55|기혼|충북|주부|4000|2002|D|4400
W0083|남|39|미혼|부산|전문직|3000|2003|A|3900
W0084|남|16|기혼|대전|개인사업|4000|2011|A|4905
W0085|여|28|기혼|대구|프리랜서|3000|2005|F|3300
W0086|여|40|미혼|대전|전문직|4000|2009|B|4800
W0087|여|40|기혼|전북|학생|4000|2015|F|4400
W0088|남|19|미혼|전북|공무원|3000|2006|B|3600
W0089|여|49|기혼|대전|공무원|4500|2000|G|5400
W0090|여|63|미혼|충북|학생|3000|2000|C|3300
W0091|여|34|기혼|광주|공무원|3500|2003|B|3850
W0092|여|17|미혼|경남|주부|5000|2001|H|6500
W0093|여|49|기혼|경기|주부|4500|2003|C|5850
W0094|여|43|기혼|경북|학생|4000|2009|B|5380
W0095|남|57|미혼|충북|전문직|3500|2013|C|4550
W0096|여|52|미혼|인천|회사원|3500|2001|D|4080
W0097|여|29|미혼|세종|학생|3500|2010|H|4550
W0098|남|49|미혼|인천|학생|3000|2008|E|3600
W0099|남|38|기혼|경남|공무원|3000|2014|E|3300
W0100|남|16|기혼|부산|회사원|3000|2005|G|3600
X0001|여|22|기혼|대구|공무원|4500|2002|C|5399
X0002|남|25|기혼|경북|전문직|3000|2009|H|3900
X0003|남|41|기혼|부산|공무원|3000|2015|G|3600
X0004|여|42|기혼|울산|공무원|3500|2007|D|4200
X0005|여|48|미혼|경북|회사원|4000|2012|C|4400
X0006|남|15|기혼|경북|프리랜서|4000|2010|C|5795
X0007|여|23|미혼|충남|주부|3500|2006|E|3850
X0008|여|42|미혼|세종|학생|3000|2002|B|3300
X0009|남|56|미혼|전북|회사원|3000|2006|C|4817
X0010|여|54|기혼|충북|전문직|3500|2003|F|3850
X0011|남|53|미혼|전북|프리랜서|3500|2009|E|4200
X0012|여|61|미혼|강원|프리랜서|3000|2014|A|3300
X0013|남|55|기혼|부산|공무원|3000|2016|E|3300
